x0,x1,x2,x3,x4,alvos
-3.8294170169204844,-1.1660580291585754,2.8266052333123928,7.440046932669652,2.6634704729088563 ,1
-2.172976609266418,-8.088353491026249,5.978673848601232,-4.292033346243848,-0.07271210742724277 ,0
-5.595908367784077,0.0187263950035772,2.3350351038442554,5.81730991397281,3.3966033690587207 ,1
-2.888399746918251,-10.369423630721524,5.2519961351399935,-4.271448730248562,0.9580329621699744 ,0
-3.3000466781191617,-10.61816083875911,5.467173436334973,-5.785145902539677,-0.10682173834931641 ,0
-4.655879381815541,0.4013209373601144,1.7632546811955914,6.403035091130858,4.417120898789552 ,1
-2.5252756577119664,0.20225244907339146,0.3297431074786492,5.257756561097297,4.036098809581704 ,1
-2.2469447395691926,2.1795152607797714,2.522924749414539,4.340083382692841,4.6661689735975855 ,1
-1.8619827218944212,-10.585363846345704,5.15106289624459,-3.379571135851216,0.7265307488209689 ,0
-1.0110163596112218,-7.666582156309858,7.492390379031579,-4.465273913694398,-2.2089712156415406 ,0
-4.680121789437243,-0.1669298859850209,4.942386455148638,4.466835323352266,4.112050353794262 ,1
-1.4669146784230942,-8.770980450804249,7.08824580002275,-3.7639139308298053,-1.5963676634231148 ,0
-4.202501346209424,0.7661996730415455,2.73397813508019,3.416110135781789,2.7828000605722076 ,1
-4.835092500172415,1.2184004516453064,2.037430959435979,4.265876223422904,2.5009666568801467 ,1
-2.5991682425725537,-9.816781408278954,3.3336444178431734,-5.841986810504059,-1.9209987612823949 ,0
-3.589267411414948,-0.3067859009064562,3.960374876878028,3.8444917613991305,2.3746410333279524 ,1
-3.1357517008107783,2.3574700611425063,1.4952657730389114,4.9428150533615565,4.260791614768697 ,1
-3.0790144644257595,0.03396908954119804,2.9934932221509074,3.7497912759494727,4.106462484544644 ,1
-3.205624705959062,2.308613954007524,2.7427873827440408,5.542983333294952,5.2190661377884915 ,1
-2.951641889237221,1.2122034725291764,2.0964856223665698,5.6426359921866815,4.164650529181989 ,1
-2.241446051383666,-8.295929630661716,3.9423449938923056,-7.117840784734067,-0.30051701268062236 ,0
-1.8230899845096276,0.35859958532117125,1.352066310638149,6.061006602073311,4.468328485229984 ,1
-6.35202042213089,-0.1765031211221223,3.3335977907112317,6.100856822387198,2.9668135965933478 ,1
-0.9305022261747924,-8.732533703380495,4.9429401642429,-3.7656673453372687,-0.9646487525075457 ,0
-3.611606450633554,0.420968845380175,2.488912842013408,6.621509314595544,3.8694055015651436 ,1
-3.8112461596672804,1.4192236102685074,3.6019636297324786,5.959994565050447,4.449345582770984 ,1
-2.9426590279997353,1.0679982980104044,2.19033774662657,7.546535677459758,3.5058607963233848 ,1
-2.7500539221344256,0.8908146790359057,1.7093698277981693,6.472845395092616,3.2305997234991617 ,1
-4.233697393629977,-0.4044397989364047,1.7088778217372633,5.306329500660286,3.0920655825504357 ,1
-3.8515599954479276,1.8509103389313328,2.7539513386870658,5.885449216080962,3.596286553584929 ,1
-1.3902566747883334,-9.75293895844342,4.711641063484114,-4.9962720603276285,-1.1793818580902151 ,0
-0.8680469654003223,-8.471940353027616,6.1192730113038705,-4.358642025959129,0.815351817715857 ,0
-1.8119693493993405,-9.741113508619476,6.039528913143674,-5.99527350596522,-0.8664952705413074 ,0
-2.5880898068359377,1.2243806536934794,1.2083339402547555,4.895870920426954,4.607204511931269 ,1
-1.9731277949087302,-8.018030995361972,5.874197507574702,-3.3107091840054474,-0.7978508753568663 ,0
-0.636956422418913,-8.227283314983344,5.155630265620053,-4.375788954003733,-0.5790470835292343 ,0
-2.3901297229932377,-7.024422232096159,7.540047508905699,-4.703836468922026,-2.3327288755893365 ,0
-0.49021258720789884,-8.001441544103042,4.635966692331005,-4.438492830232478,-0.9156416272212815 ,0
-1.7017340292553365,-7.584199772309152,5.145375316633672,-3.0352137293159696,-0.46109745192365637 ,0
-0.10450834284219845,-8.016642864226425,6.565814942839321,-4.645453663038947,-2.119138088274083 ,0
-4.3440357431466365,0.3449329927290556,3.038243930480908,6.349565130484127,3.4937921008227084 ,1
-4.580654407756574,0.39334915849050595,2.0283125167377802,5.108266816696581,2.377936071658102 ,1
-5.314405327428587,0.946355012211975,2.6267925253722244,3.9900201771180375,3.4829812874494688 ,1
-2.223500626561864,-9.023141254038315,5.964486351677882,-5.051519104245134,-1.5058331143811912 ,0
-1.530963725536654,-7.496257432757491,4.897824853947427,-3.49269546309088,-0.7918395372578417 ,0
-2.26763212968524,-8.67120435953135,5.966311161185887,-3.1466852172050697,-0.665203559212134 ,0
-0.7080607605879488,-8.42240385703468,6.519120286481611,-4.983877282783729,-2.389830702983594 ,0
-0.7938516545256844,-7.9212787900732105,5.847529087733965,-4.688897079318616,-0.43999386257020645 ,0
-3.0080896708042255,1.3273454224091412,2.856403352822967,6.574101197189957,3.8158897875374818 ,1
-5.750334833693892,1.1196492151453294,2.76397122952323,5.475054107732228,4.70053036461368 ,1
-0.4767318510464613,-10.59541061473152,5.251916573008787,-5.488599535532112,-3.873982850207655 ,0
-3.197577140256302,-0.7761913572885988,1.7888625105975189,6.3392376477940715,3.729981394164452 ,1
-2.016310609248194,-9.19802191763805,5.27611633444651,-4.052241161635367,-0.3790242553180817 ,0
-2.399425958721182,-9.105229989729274,5.037207715901643,-3.883167378799742,0.0379143355118865 ,0
-0.5621767428477464,-9.417936848888013,8.223051348850653,-5.9602233760907115,-0.5429280868431723 ,0
-2.357464569246827,-9.222827089297468,4.3205203067313604,-4.277879154407228,-3.905225137796073 ,0
-4.355947273226907,1.8728642247496685,2.6145747505580443,5.475792549656996,3.1398123337470207 ,1
-2.051614556838791,-7.864808861101597,5.548329352755253,-2.699425060572394,-1.307283151251808 ,0
-1.2704897419653025,-8.80158695296867,5.071907077911223,-2.2720540685245014,-0.0419035689061239 ,0
-4.853273683792937,-0.9411310064383176,3.2458805705457556,6.11475398407323,4.087193670686676 ,1
-1.6645429278098458,0.7284530668364575,2.1850144325239835,4.2925890437759335,2.811524485680967 ,1
-5.486313724212132,0.06260165146326824,1.8152192703069812,6.876746651033008,3.012566867962085 ,1
-1.7649363378270009,-7.945596518055075,5.236980810173515,-4.240299844966446,-2.4313686975453592 ,0
